177,0.899,0.885,0.892
178,0.8895,0.8688,0.87915
179,0.8766,0.8635,0.87005
180,0.874,0.864,0.869
181,0.8725,0.8565,0.8645
182,0.8691,0.855,0.86205
183,0.8705,0.8585,0.8645
184,0.8735,0.8565,0.865
185,0.87,0.8535,0.86175
186,0.8575,0.8512,0.85435
187,0.8565,0.8476,0.85205
188,0.852,0.844,0.848
189,0.8593,0.846,0.85265
190,0.904,0.8573,0.88065
191,0.883,0.871,0.877
192,0.8833,0.873,0.87815
193,0.8885,0.8782,0.88335
194,0.8863,0.878,0.88215
195,0.885,0.875,0.88
196,0.8855,0.878,0.88175
197,0.8785,0.873,0.87575
198,0.878,0.8716,0.8748
199,0.8786,0.8679,0.87325
200,0.874,0.8666,0.8703
201,0.871,0.867,0.869
202,0.8745,0.866,0.87025
203,0.8765,0.868,0.87225
204,0.868,0.8612,0.8646
205,0.866,0.8529,0.85945
206,0.856,0.8459,0.85095
207,0.8556,0.8475,0.85155
208,0.8575,0.8326,0.84505
209,0.8445,0.8381,0.8413
210,0.849,0.8349,0.84195
211,0.842,0.8349,0.83845
212,0.84,0.8345,0.83725
213,0.8385,0.8248,0.83165
214,0.8321,0.8228,0.82745
215,0.8444,0.8285,0.83645
216,0.853,0.839,0.846
217,0.85,0.838,0.844
218,0.8614,0.847,0.8542
219,0.8665,0.8555,0.861
220,0.88,0.8575,0.86875
221,0.873,0.8559,0.86445
222,0.8665,0.8576,0.86205
223,0.869,0.8517,0.86035
224,0.8674,0.852,0.8597
225,0.8705,0.8598,0.86515
226,0.8665,0.8579,0.8622
227,0.8615,0.8549,0.8582
228,0.863,0.8554,0.8592
229,0.86,0.8516,0.8558
230,0.8575,0.8482,0.85285
231,0.8522,0.8463,0.84925
232,0.853,0.8416,0.8473
233,0.8485,0.8411,0.8448
234,0.846,0.8385,0.84225
235,0.8455,0.8375,0.8415
236,0.8525,0.839,0.84575
237,0.858,0.8505,0.85425
238,0.8658,0.8555,0.86065
239,0.8737,0.857,0.86535
240,0.879,0.8701,0.87455
241,0.8932,0.8755,0.88435
242,0.8905,0.8787,0.8846
243,0.892,0.877,0.8845
244,0.8975,0.8856,0.89155
245,0.8915,0.8822,0.88685
246,0.8865,0.875,0.88075
247,0.884,0.8753,0.87965
248,0.882,0.8715,0.87675
249,0.8901,0.8755,0.8828
250,0.9,0.8905,0.89525
251,0.9015,0.8924,0.89695
252,0.8965,0.888,0.89225
253,0.9095,0.895,0.90225
254,0.917,0.906,0.9115
255,0.926,0.9145,0.92025
256,0.9235,0.9235,0.9235
257,0.9325,0.9235,0.928
258,0.934,0.9273,0.93065
259,0.932,0.9247,0.92835
260,0.94,0.928,0.934
261,0.9398,0.9398,0.9398
262,0.9515,0.937,0.94425
263,0.957,0.9269,0.94195
264,0.952,0.9265,0.93925
265,0.9595,0.9467,0.9531
266,0.959,0.9468,0.9529
267,0.9475,0.9385,0.943
268,0.9465,0.9379,0.9422
269,0.9554,0.9465,0.95095
270,0.958,0.9468,0.9524
271,0.953,0.941,0.947
272,0.9445,0.9373,0.9409
273,0.945,0.929,0.937
274,0.9465,0.935,0.94075
275,0.9505,0.9339,0.9422
276,0.9396,0.9271,0.93335
277,0.945,0.937,0.941
278,0.937,0.9216,0.9293
279,0.924,0.9118,0.9179
280,0.9315,0.9199,0.9257
281,0.926,0.9177,0.92185
282,0.928,0.9145,0.92125
283,0.9365,0.9255,0.931
284,0.9445,0.936,0.94025
285,0.942,0.9318,0.9369
286,0.9441,0.934,0.93905
287,0.9385,0.9284,0.93345
288,0.935,0.926,0.9305
289,0.93,0.9151,0.92255
290,0.9273,0.913,0.92015
291,0.933,0.9245,0.92875
292,0.933,0.9172,0.9251
293,0.922,0.9166,0.9193
294,0.9195,0.9028,0.91115
295,0.9177,0.9045,0.9111
296,0.9235,0.912,0.91775
297,0.924,0.9051,0.91455
298,0.918,0.906,0.912
299,0.913,0.9016,0.9073
300,0.9208,0.9025,0.91165
301,0.9185,0.9079,0.9132
302,0.9206,0.9085,0.91455
303,0.9255,0.916,0.92075
304,0.9321,0.922,0.92705
305,0.938,0.9285,0.93325
306,0.9365,0.9284,0.93245
307,0.9339,0.925,0.92945
308,0.937,0.9263,0.93165
309,0.934,0.927,0.9305
310,0.9375,0.9295,0.9335
311,0.934,0.926,0.93
312,0.931,0.9133,0.92215
313,0.921,0.908,0.9145
314,0.913,0.8957,0.90435
315,0.9,0.8913,0.89565
316,0.9015,0.8935,0.8975
317,0.909,0.8985,0.90375
318,0.9125,0.8936,0.90305
319,0.8965,0.8833,0.8899
320,0.8965,0.8855,0.891
321,0.8968,0.8885,0.89265
322,0.8992,0.8897,0.89445
323,0.8945,0.8848,0.88965
324,0.8885,0.8798,0.88415
325,0.886,0.8755,0.88075
326,0.8836,0.873,0.8783
327,0.8969,0.8795,0.8882
328,0.9051,0.8935,0.8993
329,0.909,0.894,0.9015
330,0.9049,0.8925,0.8987
331,0.9045,0.899,0.90175
332,0.899,0.8862,0.8926
333,0.8915,0.881,0.88625
334,0.8942,0.8837,0.88895
335,0.8934,0.89,0.8917
336,0.8905,0.8833,0.8869
337,0.891,0.8777,0.88435
338,0.8897,0.8699,0.8798
339,0.8957,0.881,0.88835
340,0.9047,0.8955,0.9001
341,0.9025,0.8945,0.8985
342,0.901,0.8931,0.89705
343,0.9001,0.8905,0.8953
344,0.9041,0.8945,0.8993
345,0.9055,0.889,0.89725
346,0.8925,0.8853,0.8889
347,0.894,0.8855,0.88975
348,0.8951,0.8885,0.8918
349,0.8975,0.8882,0.89285
350,0.901,0.8894,0.8952
351,0.8935,0.8901,0.8918
352,0.891,0.8827,0.88685
353,0.8859,0.8814,0.88365
354,0.892,0.8781,0.88505
355,0.8825,0.8737,0.8781
356,0.876,0.8727,0.87435
357,0.8799,0.873,0.87645
358,0.8865,0.875,0.88075
359,0.888,0.879,0.8835
360,0.883,0.8756,0.8793
361,0.882,0.874,0.878
362,0.8775,0.8626,0.87005
363,0.8662,0.8548,0.8605
364,0.8612,0.85,0.8556
365,0.8625,0.8535,0.858
366,0.8615,0.858,0.85975
367,0.861,0.8529,0.85695
368,0.859,0.8535,0.85625
369,0.8568,0.8444,0.8506
370,0.8497,0.8433,0.8465
371,0.8538,0.8442,0.849
372,0.8535,0.842,0.84775
373,0.857,0.8448,0.8509
374,0.8516,0.8455,0.84855
375,0.8517,0.846,0.84885
376,0.854,0.8411,0.84755
377,0.8535,0.8414,0.84745
378,0.8568,0.851,0.8539
379,0.8635,0.8486,0.85605
380,0.8672,0.86,0.8636
381,0.8645,0.8575,0.861
382,0.8612,0.8531,0.85715
383,0.8557,0.8496,0.85265
384,0.858,0.8515,0.85475
385,0.8576,0.851,0.8543
386,0.8625,0.8565,0.8595
387,0.865,0.8585,0.86175
388,0.866,0.8588,0.8624
389,0.8615,0.8435,0.8525
390,0.8497,0.8435,0.8466
391,0.8515,0.8435,0.8475
392,0.8505,0.8455,0.848
393,0.8505,0.8435,0.847
394,0.848,0.8355,0.84175
395,0.8477,0.8345,0.8411
396,0.8507,0.844,0.84735
397,0.8574,0.8485,0.85295
398,0.8641,0.8535,0.8588
399,0.859,0.8507,0.85485
400,0.856,0.851,0.8535
401,0.86,0.8535,0.85675
402,0.8608,0.849,0.8549
403,0.8737,0.857,0.86535
404,0.8785,0.8679,0.8732
405,0.8785,0.8703,0.8744
406,0.8715,0.8654,0.86845
407,0.8762,0.8685,0.87235
408,0.8813,0.8715,0.8764
409,0.8823,0.8748,0.87855
410,0.8805,0.8724,0.87645
411,0.8772,0.872,0.8746
412,0.8782,0.8725,0.87535
413,0.883,0.8755,0.87925
414,0.884,0.8785,0.88125
415,0.8873,0.878,0.88265
416,0.883,0.8785,0.88075
417,0.8815,0.875,0.87825
418,0.8807,0.8735,0.8771
419,0.8941,0.8805,0.8873
420,0.8959,0.891,0.89345
421,0.9007,0.8925,0.8966
422,0.9035,0.8935,0.8985
423,0.914,0.902,0.908
424,0.92,0.9093,0.91465
425,0.9179,0.91,0.91395
426,0.92,0.911,0.9155
427,0.9175,0.9078,0.91265
428,0.924,0.9135,0.91875
429,0.9168,0.91,0.9134
430,0.9165,0.9079,0.9122
431,0.9124,0.908,0.9102
432,0.9126,0.9024,0.9075
433,0.915,0.9085,0.91175
434,0.918,0.906,0.912
435,0.92,0.9064,0.9132
436,0.9105,0.9059,0.9082
437,0.908,0.8847,0.89635
438,0.891,0.8855,0.88825
439,0.8961,0.8825,0.8893
440,0.9066,0.893,0.8998
441,0.9075,0.8979,0.9027
442,0.9165,0.895,0.90575
443,0.915,0.901,0.908
444,0.9123,0.9045,0.9084
445,0.925,0.908,0.9165
446,0.9335,0.9172,0.92535
447,0.926,0.9185,0.92225
448,0.9325,0.923,0.92775
449,0.9295,0.923,0.92625
450,0.9275,0.9091,0.9183
451,0.9197,0.9105,0.9151
452,0.9249,0.9145,0.9197
453,0.9245,0.9195,0.922
454,0.923,0.9175,0.92025
455,0.918,0.9085,0.91325
456,0.9176,0.906,0.9118
457,0.9195,0.9135,0.9165
458,0.9232,0.9127,0.91795
459,0.9165,0.9113,0.9139
460,0.9205,0.9155,0.918
461,0.9245,0.9165,0.9205
462,0.9225,0.9133,0.9179
463,0.9158,0.9104,0.9131
464,0.9125,0.8991,0.9058
465,0.9123,0.901,0.90665
466,0.9135,0.9071,0.9103
467,0.9112,0.9039,0.90755
468,0.9092,0.901,0.9051
469,0.9057,0.9,0.90285
470,0.904,0.8966,0.9003
471,0.9,0.8895,0.89475
472,0.8925,0.887,0.88975
473,0.8945,0.89,0.89225
474,0.8979,0.888,0.89295
475,0.895,0.8904,0.8927
476,0.9051,0.892,0.89855
477,0.91,0.9035,0.90675
478,0.9075,0.8986,0.90305
479,0.9119,0.8995,0.9057
480,0.9073,0.9015,0.9044
481,0.9015,0.8945,0.898
482,0.8995,0.8956,0.89755
483,0.9045,0.8938,0.89915
484,0.8985,0.8907,0.8946
485,0.8946,0.889,0.8918
486,0.9014,0.8915,0.89645
487,0.894,0.8791,0.88655
488,0.8843,0.878,0.88115
489,0.8853,0.8805,0.8829
490,0.8865,0.881,0.88375
491,0.885,0.8766,0.8808
492,0.8842,0.878,0.8811
493,0.8835,0.8754,0.87945
494,0.879,0.876,0.8775
495,0.8812,0.8735,0.87735
496,0.883,0.8775,0.88025
497,0.884,0.8772,0.8806
498,0.8885,0.882,0.88525
499,0.8919,0.8855,0.8887
500,0.8982,0.8845,0.89135
501,0.8965,0.889,0.89275
502,0.8923,0.8885,0.8904
503,0.894,0.8846,0.8893
504,0.8953,0.886,0.89065
505,0.895,0.8885,0.89175
506,0.8915,0.8844,0.88795
507,0.8925,0.8884,0.89045
508,0.8993,0.892,0.89565
509,0.8992,0.8918,0.8955
510,0.9054,0.892,0.8987
511,0.908,0.9015,0.90475
512,0.904,0.8995,0.90175
513,0.9035,0.8955,0.8995
514,0.9013,0.8965,0.8989
515,0.9013,0.8855,0.8934
516,0.8905,0.8741,0.8823
517,0.88,0.877,0.8785
518,0.8815,0.8765,0.879
519,0.8871,0.8778,0.88245
520,0.8844,0.8792,0.8818
521,0.8921,0.8825,0.8873
522,0.8904,0.8904,0.8904
523,0.9065,0.888,0.89725
524,0.906,0.8975,0.90175
525,0.9,0.894,0.897
526,0.8995,0.8884,0.89395
527,0.8935,0.888,0.89075
528,0.8951,0.8867,0.8909
529,0.8939,0.89,0.89195
530,0.893,0.8896,0.8913
531,0.8955,0.892,0.89375
532,0.8945,0.883,0.88875
533,0.8845,0.8805,0.8825
534,0.885,0.879,0.882
535,0.8849,0.8795,0.8822
536,0.8865,0.883,0.88475
537,0.8861,0.8811,0.8836
538,0.889,0.876,0.8825
539,0.8794,0.8753,0.87735
540,0.8785,0.8632,0.87085
541,0.866,0.8574,0.8617
542,0.8656,0.8595,0.86255
543,0.8675,0.8601,0.8638
544,0.864,0.8578,0.8609
545,0.8644,0.8565,0.86045
546,0.8709,0.8605,0.8657
547,0.8731,0.8651,0.8691
548,0.8707,0.8634,0.86705
549,0.8717,0.8645,0.8681
550,0.8753,0.87,0.87265
551,0.8802,0.8605,0.87035
552,0.88,0.874,0.877
553,0.877,0.8709,0.87395
554,0.8744,0.8682,0.8713
555,0.8741,0.8697,0.8719
556,0.874,0.87,0.872
557,0.8784,0.8665,0.87245
558,0.8785,0.869,0.87375
559,0.872,0.8681,0.87005
560,0.8775,0.8683,0.8729
561,0.8745,0.8689,0.8717
562,0.872,0.8616,0.8668
563,0.8667,0.8625,0.8646
564,0.8698,0.8635,0.86665
565,0.8695,0.8632,0.86635
566,0.8715,0.863,0.86725
567,0.872,0.8651,0.86855
568,0.8774,0.8699,0.87365
569,0.8839,0.8755,0.8797
570,0.8825,0.8721,0.8773
571,0.877,0.8735,0.87525
572,0.8762,0.8705,0.87335
573,0.8784,0.8725,0.87545
574,0.8845,0.8755,0.88
575,0.8871,0.8809,0.884
576,0.883,0.8784,0.8807
577,0.8841,0.8797,0.8819
578,0.886,0.8785,0.88225
579,0.886,0.8806,0.8833
580,0.883,0.8748,0.8789
581,0.878,0.8753,0.87665
582,0.8796,0.8733,0.87645
583,0.877,0.872,0.8745
584,0.874,0.87,0.872
585,0.8728,0.8703,0.87155
586,0.8822,0.8715,0.87685
587,0.8816,0.8775,0.87955
588,0.8831,0.8775,0.8803
589,0.8857,0.8767,0.8812
590,0.8815,0.8774,0.87945
591,0.8795,0.8735,0.8765
592,0.8811,0.8737,0.8774
593,0.8827,0.8789,0.8808
594,0.8847,0.879,0.88185
595,0.8828,0.8774,0.8801
596,0.882,0.879,0.8805
597,0.884,0.8791,0.88155
598,0.8896,0.882,0.8858
599,0.892,0.8857,0.88885
600,0.8923,0.8879,0.8901
601,0.8906,0.8868,0.8887
602,0.8901,0.8861,0.8881
603,0.893,0.8873,0.89015
604,0.8991,0.8918,0.89545
605,0.9018,0.8963,0.89905
606,0.9043,0.9008,0.90255
607,0.9041,0.899,0.90155
608,0.9083,0.8996,0.90395
609,0.9078,0.9011,0.90445
610,0.9174,0.9025,0.90995
611,0.9183,0.9136,0.91595
612,0.919,0.9115,0.91525
613,0.9151,0.9037,0.9094
614,0.9112,0.904,0.9076
615,0.9148,0.9086,0.9117
616,0.9165,0.9097,0.9131
617,0.9124,0.9011,0.90675
618,0.9118,0.8996,0.9057
619,0.9141,0.9086,0.91135
620,0.9219,0.911,0.91645
621,0.9228,0.9178,0.9203
622,0.922,0.9162,0.9191
623,0.9277,0.9183,0.923
624,0.9267,0.918,0.92235
625,0.9231,0.9168,0.91995
626,0.922,0.9185,0.92025
627,0.9306,0.92,0.9253
628,0.9369,0.9273,0.9321
629,0.9412,0.9348,0.938
630,0.9403,0.9282,0.93425
631,0.9396,0.9305,0.93505
632,0.9453,0.9394,0.94235
633,0.9415,0.9352,0.93835
634,0.9471,0.934,0.94055
635,0.9488,0.9428,0.9458
636,0.9484,0.9395,0.94395
637,0.9474,0.94,0.9437
638,0.9505,0.9432,0.94685
639,0.9473,0.9395,0.9434
640,0.9527,0.9417,0.9472
641,0.9467,0.9411,0.9439
642,0.952,0.9434,0.9477
643,0.9579,0.9517,0.9548
644,0.9663,0.956,0.96115
645,0.9718,0.9632,0.9675
646,0.9817,0.9681,0.9749
647,0.9778,0.966,0.9719
648,0.9945,0.9792,0.98685
649,0.9898,0.9805,0.98515
650,0.999,0.984,0.9915
651,0.9973,0.9865,0.9919
652,0.9918,0.9798,0.9858
653,0.9874,0.9765,0.98195
654,0.9806,0.975,0.9778
655,0.98,0.9717,0.97585
656,0.988,0.973,0.9805
657,0.9953,0.987,0.99115
658,0.9969,0.9859,0.9914
659,0.9939,0.9837,0.9888
660,0.9925,0.9852,0.98885
661,1.0089,0.9908,0.99985
662,1.0147,1.0025,1.0086
663,1.0162,1.0032,1.0097
664,1.0099,1.0043,1.0071
665,1.022,1.0105,1.01625
666,1.0135,1.0054,1.00945
667,1.0089,0.9845,0.9967
668,0.9979,0.9875,0.9927
669,1.0036,0.9939,0.99875
670,1.0065,0.986,0.99625
671,0.9889,0.9766,0.98275
672,0.9893,0.9766,0.98295
673,0.9854,0.9755,0.98045
674,0.9856,0.9726,0.9791
675,0.9917,0.9837,0.9877
676,0.9876,0.9806,0.9841
677,0.9808,0.9624,0.9716
678,0.9761,0.964,0.97005
679,0.9772,0.9641,0.97065
680,0.974,0.9656,0.9698
681,0.98,0.9692,0.9746
682,0.9827,0.9754,0.97905
683,0.9893,0.9783,0.9838
684,0.9845,0.9747,0.9796
685,0.9867,0.9785,0.9826
686,0.987,0.975,0.981
687,0.9809,0.9728,0.97685
688,0.9849,0.9752,0.98005
689,0.9811,0.9676,0.97435
690,0.9731,0.9664,0.96975
691,0.974,0.9685,0.97125
692,0.9839,0.9703,0.9771
693,0.9836,0.9793,0.98145
694,0.9868,0.9776,0.9822
695,0.9865,0.9796,0.98305
696,0.9855,0.9798,0.98265
697,0.9975,0.983,0.99025
698,0.9975,0.9907,0.9941
699,0.999,0.9886,0.9938
700,0.9954,0.981,0.9882
701,0.9829,0.978,0.98045
702,0.984,0.9723,0.97815
703,0.9769,0.9703,0.9736
704,0.9818,0.9741,0.97795
705,0.984,0.9707,0.97735
706,0.9728,0.9662,0.9695
707,0.9721,0.9608,0.96645
708,0.9796,0.9687,0.97415
709,0.9859,0.9762,0.98105
710,0.9876,0.9783,0.98295
711,0.9858,0.975,0.9804
712,0.9838,0.9758,0.9798
713,0.9853,0.9758,0.98055
714,0.981,0.9728,0.9769
715,0.9804,0.9749,0.97765
716,0.9899,0.9806,0.98525
717,0.9892,0.9828,0.986
718,0.986,0.9812,0.9836
719,0.9908,0.9857,0.98825
720,0.9882,0.9782,0.9832
721,0.9828,0.9778,0.9803
722,0.9845,0.9764,0.98045
723,0.9913,0.9779,0.9846
724,0.9926,0.9848,0.9887
725,0.988,0.9834,0.9857
726,0.9892,0.9857,0.98745
727,0.9886,0.9792,0.9839
728,0.9835,0.9803,0.9819
729,0.9814,0.9697,0.97555
730,0.9742,0.9698,0.972
731,0.9765,0.9688,0.97265
732,0.9801,0.972,0.97605
733,0.9796,0.9748,0.9772
734,0.9778,0.9724,0.9751
735,0.9795,0.9757,0.9776
736,0.9847,0.9729,0.9788
737,0.9867,0.983,0.98485
738,0.9864,0.9815,0.98395
739,0.9908,0.9835,0.98715
740,1.0004,0.989,0.9947
741,0.9975,0.9935,0.9955
742,1.0041,0.9972,1.00065
743,1.005,0.9941,0.99955
744,1.0097,0.9989,1.0043
745,1.0149,1.0074,1.01115
746,1.017,1.0095,1.01325
747,1.0137,1.0068,1.01025
748,1.0129,1.0048,1.00885
749,1.01,1.0029,1.00645
750,1.0096,1.0013,1.00545
751,1.0119,1.0062,1.00905
752,1.014,1.0008,1.0074
753,1.0045,0.999,1.00175
754,1.004,0.9979,1.00095
755,1.0033,0.9961,0.9997
756,0.997,0.991,0.994
757,0.9936,0.9896,0.9916
758,0.994,0.9876,0.9908
759,0.9959,0.9889,0.9924
760,0.9956,0.9915,0.99355
761,0.9983,0.9861,0.9922
762,1.0001,0.9957,0.9979
763,1.0029,0.9963,0.9996
764,1.0018,0.9971,0.99945
765,1.0128,0.9998,1.0063
766,1.0118,1.0068,1.0093
767,1.014,1.0071,1.01055
768,1.01,1.006,1.008
769,1.0197,1.0077,1.0137
770,1.026,1.017,1.0215
771,1.0249,1.0195,1.0222
772,1.0335,1.0211,1.0273
773,1.0283,1.0224,1.02535
774,1.0288,1.0243,1.02655
775,1.0276,1.0244,1.026
776,1.0317,1.0216,1.02665
777,1.0326,1.0255,1.02905
778,1.0325,1.0295,1.031
779,1.0375,1.0329,1.0352
780,1.0441,1.0362,1.04015
781,1.0483,1.0408,1.04455
782,1.0504,1.0454,1.0479
783,1.0504,1.0454,1.0479
784,1.0497,1.0333,1.0415
785,1.0437,1.0342,1.03895
786,1.0493,1.0416,1.04545
787,1.0468,1.0399,1.04335
788,1.0534,1.036,1.0447
789,1.0538,1.0495,1.05165
790,1.0586,1.047,1.0528
791,1.0582,1.0528,1.0555
792,1.0598,1.0537,1.05675
793,1.0592,1.0506,1.0549
794,1.0628,1.0547,1.05875
795,1.068,1.0607,1.06435
796,1.069,1.063,1.066
797,1.0733,1.0634,1.06835
798,1.0737,1.0686,1.07115
799,1.078,1.0706,1.0743
800,1.085,1.074,1.0795
801,1.0905,1.0781,1.0843
802,1.0858,1.0784,1.0821
803,1.09,1.0808,1.0854
804,1.0844,1.0733,1.07885
805,1.0831,1.0724,1.07775
806,1.0791,1.0695,1.0743
807,1.0905,1.077,1.08375
808,1.0936,1.0739,1.08375
809,1.0863,1.0765,1.0814
810,1.0836,1.0733,1.07845
811,1.0828,1.0725,1.07765
812,1.076,1.0667,1.07135
813,1.077,1.0705,1.07375
814,1.086,1.0705,1.07825
815,1.085,1.0758,1.0804
816,1.0791,1.0677,1.0734
817,1.0756,1.0679,1.07175
818,1.0765,1.0665,1.0715
819,1.0836,1.0744,1.079
820,1.0846,1.075,1.0798
821,1.0806,1.0708,1.0757
822,1.0822,1.0744,1.0783
823,1.0811,1.073,1.07705
824,1.0836,1.0735,1.07855
825,1.0807,1.0736,1.07715
826,1.0899,1.0769,1.0834
827,1.0936,1.0877,1.09065
828,1.1005,1.0886,1.09455
829,1.1012,1.0927,1.09695
830,1.1066,1.0968,1.1017
831,1.1066,1.1001,1.10335
832,1.1084,1.1006,1.1045
833,1.1056,1.0983,1.10195
834,1.1008,1.0795,1.09015
835,1.0819,1.069,1.07545
836,1.0843,1.0589,1.0716
837,1.0655,1.0544,1.05995
838,1.0655,1.0555,1.0605
839,1.0675,1.053,1.06025
840,1.0622,1.0501,1.05615
841,1.0674,1.0568,1.0621
842,1.0722,1.0633,1.06775
843,1.0703,1.0622,1.06625
844,1.0744,1.0674,1.0709
845,1.0802,1.0671,1.07365
846,1.0921,1.0782,1.08515
847,1.0933,1.0867,1.09
848,1.0958,1.0751,1.08545
849,1.079,1.0686,1.0738
850,1.0768,1.0685,1.07265
851,1.0687,1.0561,1.0624
852,1.0724,1.0642,1.0683
853,1.0783,1.0677,1.073
