1.0276
1.0299
1.0317
1.0299
1.0283
1.0256
1.0326
1.0312
1.0257
1.0142
1.0118
1.0122
1.0123
1.0167
1.0098
1.0043
1.0017
1.0013
0.9877
0.9773
0.9695
0.9732
0.9756
0.9901
0.9825
0.9802
0.9857
0.9922
0.9862
0.987
0.9813
0.9813
0.9865
0.9886
0.9847
0.987
1.005
1.0029
0.9943
0.9742
0.9728
0.9664
0.9743
0.9662
0.9617
0.9591
0.957
0.9613
0.9678
0.963
0.9646
0.9672
0.968
0.9715
0.9726
0.9733
0.9644
0.9602
0.972
0.9751
0.9655
0.9614
0.9507
0.9611
0.9557
0.9581
0.9637
0.9628
0.9602
0.9547
0.9615
0.9589
0.9562
0.9541
0.9596
0.9535
0.9474
0.9397
0.9375
0.938
0.9395
0.92
0.9235
0.9107
0.9093
0.9166
0.9075
0.895
0.8902
0.8985
0.8917
0.9067
0.909
0.8992
0.9185
0.9123
0.9034
0.8952
0.8934
0.8991
0.9048
0.9059
0.9069
0.9124
0.9314
0.9265
0.9318
0.9358
0.9327
0.9421
0.9485
0.9548
0.9621
0.9567
0.9537
0.9535
0.9606
0.9605
0.9535
0.9654
0.9591
0.9579
0.945
0.9379
0.9362
0.9382
0.9466
0.9431
0.9521
0.9536
0.9507
0.952
0.9535
0.9506
0.9468
0.9545
0.9519
0.9419
0.9363
0.9377
0.9356
0.9264
0.9232
0.9328
0.937
0.9327
0.938
0.9416
0.9323
0.9234
0.9269
0.9145
0.912
0.907
0.9079
0.9084
0.9018
0.8986
0.9077
0.9033
0.9052
0.9132
0.9157
0.9173
0.9068
0.9018
0.8974
0.9002
0.9023
0.9027
0.9001
0.8924
0.8926
0.8878
0.8997
0.8985
0.8888
0.8703
0.8736
0.8695
0.8586
0.8627
0.8613
0.8647
0.8556
0.8539
0.8515
0.8478
0.8581
0.8789
0.8726
0.8822
0.8834
0.8817
0.8821
0.8784
0.8741
0.8746
0.8691
0.868
0.868
0.8714
0.8688
0.8626
0.8537
0.8496
0.8554
0.8382
0.8435
0.8419
0.8355
0.8371
0.8276
0.829
0.8399
0.8425
0.849
0.8609
0.8604
0.8652
0.8606
0.8614
0.855
0.8658
0.8614
0.8605
0.8569
0.8578
0.8521
0.8475
0.8493
0.8433
0.8446
0.839
0.84
0.8519
0.8565
0.8581
0.872
0.8783
0.8874
0.8806
0.8909
0.8888
0.8831
0.8774
0.8803
0.8758
0.8892
0.8958
0.8937
0.8933
0.9079
0.914
0.9235
0.9235
0.932
0.9304
0.9286
0.9398
0.9398
0.9488
0.9291
0.9503
0.9575
0.9506
0.9441
0.939
0.9517
0.9504
0.9425
0.9413
0.9344
0.9444
0.9342
0.9381
0.9389
0.9234
0.9214
0.924
0.9184
0.927
0.9365
0.942
0.9348
0.9389
0.93
0.9308
0.9178
0.9263
0.9313
0.9205
0.919
0.9034
0.9162
0.9215
0.9097
0.9083
0.9051
0.919
0.9115
0.917
0.9233
0.9319
0.9342
0.93
0.9335
0.9287
0.9317
0.9324
0.9279
0.9142
0.9097
0.9007
0.8956
0.8985
0.9086
0.8957
0.8879
0.889
0.896
0.8931
0.8863
0.8826
0.879
0.8799
0.8962
0.9023
0.8966
0.9027
0.8981
0.8881
0.887
0.8917
0.891
0.8862
0.8819
0.8846
0.894
0.9039
0.8972
0.8942
0.8965
0.9039
0.8913
0.8883
0.8921
0.8932
0.89
0.8946
0.8904
0.8835
0.8849
0.8819
0.8762
0.8744
0.8782
0.8743
0.8829
0.8796
